veriora.ee;302;-;4,139072847682119;8,824503311258278;10,0;9,801324503311259;10,0;10,0;6,059602649006623;5,894039735099338;10,0;9,966887417218542;7,052980132450331;4,139072847682119;8,824503311258278;7,052980132450331;10,0;9,801324503311259;10,0;10,0;6,059602649006623;5,894039735099338;10,0;10,0;9,966887417218542;7,052980132450331;4,139072847682119;8,824503311258278;9,78476821192053;7,052980132450331;10,0;9,801324503311259;4,105960264900662;10,0;6,059602649006623;5,894039735099338;10,0;10,0;9,437086092715232;9,966887417218542;7,052980132450331
vaivara.ee;1303;-;7,805065234075211;5,69071373752878;6,485034535686877;10,0;10,0;8,963929393706831;5,45663852647736;3,254029163468918;9,97697620874904;8,956254796623178;7,471220260936301;7,805065234075211;5,69071373752878;6,27014581734459;6,485034535686877;10,0;10,0;8,963929393706831;5,45663852647736;3,254029163468918;10,0;9,97697620874904;8,956254796623178;7,471220260936301;7,805065234075211;5,322333077513431;6,27014581734459;8,733691481197237;6,485034535686877;10,0;9,263238679969302;8,963929393706831;5,45663852647736;3,254029163468918;10,0;9,97697620874904;9,182655410590945;8,956254796623178;7,471220260936301
raikkyla.ee;1366;-;6,2298682284041;6,767935578330893;9,996339677891655;10,0;10,0;10,0;6,471449487554905;6,471449487554905;6,632503660322108;9,99267935578331;6,142020497803807;6,222547584187408;6,767935578330893;6,77891654465593;9,996339677891655;10,0;10,0;10,0;6,471449487554905;6,471449487554905;10,0;6,625183016105417;9,99267935578331;6,142020497803807;6,222547584187408;6,764275256222548;6,7752562225475845;10,0;9,996339677891655;10,0;10,0;10,0;6,471449487554905;6,471449487554905;10,0;6,625183016105417;6,7752562225475845;9,99267935578331;6,138360175695461
luunja.ee;189;-;7,5132275132275135;5,132275132275132;9,973544973544973;10,0;10,0;1,0052910052910053;10,0;9,153439153439153;1,0582010582010581;1,0052910052910053;4,2592592592592595;7,5132275132275135;5,132275132275132;5,079365079365079;9,973544973544973;10,0;10,0;1,0052910052910053;10,0;9,153439153439153;10,0;1,0582010582010581;1,0052910052910053;4,2592592592592595;7,5132275132275135;5,132275132275132;5,502645502645502;9,576719576719576;9,973544973544973;10,0;10,0;1,0052910052910053;10,0;9,153439153439153;10,0;1,0582010582010581;5,502645502645502;1,0052910052910053;4,2592592592592595
kadriorg.ee;50;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
tostamaa.ee;8;AAA;8,125;5,625;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;8,125;5,625;8,75;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;8,125;5,625;8,75;8,75;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
rannu.ee;486;AAA;9,434156378600823;8,168724279835391;10,0;10,0;10,0;9,979423868312757;9,48559670781893;2,5102880658436213;9,958847736625515;10,0;8,323045267489713;9,434156378600823;8,168724279835391;8,189300411522634;10,0;10,0;10,0;9,979423868312757;9,48559670781893;2,5102880658436213;10,0;9,958847736625515;10,0;8,323045267489713;9,434156378600823;8,024691358024691;8,497942386831276;7,12962962962963;10,0;10,0;9,979423868312757;9,979423868312757;9,48559670781893;2,5102880658436213;10,0;9,958847736625515;9,989711934156379;10,0;8,323045267489713
iisaku.ee;544;-;4,898897058823529;5,15625;9,898897058823529;10,0;10,0;0,3492647058823529;9,724264705882353;0,0;10,0;9,926470588235293;5,15625;4,898897058823529;5,15625;5,1286764705882355;9,898897058823529;10,0;10,0;0,3492647058823529;9,724264705882353;0,0;10,0;10,0;9,926470588235293;5,15625;4,898897058823529;5,15625;8,795955882352942;5,1286764705882355;9,898897058823529;10,0;10,0;0,3492647058823529;9,724264705882353;0,0;10,0;10,0;5,174632352941177;9,926470588235293;5,15625
paldiski.ee;66;-;2,6515151515151514;5,075757575757576;10,0;10,0;10,0;10,0;10,0;9,848484848484848;10,0;10,0;0,15151515151515152;2,6515151515151514;5,075757575757576;5,606060606060606;10,0;10,0;10,0;10,0;10,0;9,848484848484848;10,0;10,0;10,0;0,15151515151515152;2,6515151515151514;5,075757575757576;5,606060606060606;10,0;10,0;10,0;10,0;10,0;10,0;9,848484848484848;10,0;10,0;8,257575757575758;10,0;0,15151515151515152
ambla.ee;648;-;3,7731481481481484;5,308641975308642;10,0;10,0;10,0;9,938271604938272;10,0;9,382716049382717;4,012345679012346;10,0;3,9660493827160495;3,7731481481481484;5,308641975308642;9,722222222222221;10,0;10,0;10,0;9,938271604938272;10,0;9,382716049382717;10,0;4,012345679012346;10,0;3,9660493827160495;3,7731481481481484;4,459876543209877;9,722222222222221;9,984567901234568;10,0;10,0;10,0;9,938271604938272;10,0;9,382716049382717;10,0;4,012345679012346;6,3657407407407405;10,0;3,9660493827160495
